Name	Link	Latitude	Longitude	Company	Funder	Incubator / accelerator	University / RTO	Sector 1	Sector 2	Sector 3	Sector 4	Sector 5	Sector 6	Sector 7	Sector 8	Sector 9	Sector 10	Sector 11
3 M United Kingdom Plc		51.41639	-0.77816				1
AB Agri Ltd		51.41559	-1.720641				1
AHRC	http://www.ahrc.ac.uk/	51.566728	-1.784755				1
AIRBUS UK		51.458457	-2.574165				1
AMEC	http://www.amecnnc.com/	51.419422	-0.975182				1
AMEC Nuclear UK Limited		53.298273	-2.35146				1
ARM Ltd		52.181781	0.178933				1
AWE	http://www.awe-gmbh.de	51.36503	-1.150574				1
Aberdeen City Council	http://www.aberdeencity.gov.uk	57.16161	-2.114274				1
Accelrys Limited		52.233809	0.142398				1
Addenbrooke's Hospital NHS Trust		52.173741	0.139114				1
Advanced Manufacturing Research Centre	http://www.amrc.co.uk/	53.387929	-1.375864				1
Age UK	http://www.ageuk.org.uk/	51.530934	-0.117214				1
Aggregate Industries UK Ltd		52.712854	-1.330289				1
Agilent Technologies UK Ltd		51.436725	-0.884477				1
Airbus Defence and Space		51.901033	-0.212049				1
Airbus Operations Limited		51.458457	-2.574165				1
Aixtron Ltd		52.274112	-0.007985				1
AkzoNobel UK		54.957039	-1.558064				1
Akzonobel		51.512602	-0.583605				1
Alstom Ltd (UK)		52.603139	-2.132284				1
Altran UK Ltd		51.378814	-2.358478				1
Amey Plc		51.713914	-1.219624				1
Anglia Ruskin University	http://www.anglia.ac.uk	52.203365	0.134596				1
Anglian Water Services Limited		52.34637	-0.199214				1
Areva		52.802919	-2.111917				1
Arm Limited		52.181781	0.178933				1
Armagh Observatory		54.353031	-6.649812				1
Arts Council England	http://www.artscouncil.org.uk/	51.518165	-0.128479				1
Arup Group Ltd		51.521587	-0.138373				1
Aston University	http://www.aston.ac.uk	52.486637	-1.890952				1
At-Bristol Limited		51.450256	-2.600185				1
Atkins Global		51.622069	-3.943177				1
Atkins Ltd		51.540023	-2.573916				1
Atom Bank plc		54.789765	-1.585706				1
Avacta Group Plc		53.909357	-1.315754				1
Avago Technologies		52.059144	1.158859				1
B P International Ltd		51.507732	-0.13457				1
BAE Systems	http://www.baesystems.com	51.505933	-0.133981				1
BAE Systems	http://www.baesystems.com	51.708106	0.50131				1
BASF Coatings Ltd		53.393117	-2.217762				1
BBSRC		51.567429	-1.78346				1
BIPVCo	https://www.bipvco.com/	51.554172	-3.029295				1
BP British Petroleum		51.507732	-0.13457				1
BP International Limited		51.427683	-0.431268				1
BRE Trust		51.699677	-0.374431				1
BT Group		52.058954	1.279001				1
Babcock International Group Plc		52.97977	-1.240198				1
Balfour Beatty Plc		51.494597	-0.142556				1
Barclays Bank plc		51.50513	-0.014348				1
Belfast City Council		54.596537	-5.929969				1
BenevolentAI	https://www.benevolent.com	51.528699	-0.129864				1
Birmingham City Council	http://birmingham.gov.uk	52.480158	-1.902925				1
Bodleian Libraries		51.755125	-1.25493				1
Boots Company plc		52.930121	-1.198353				1
Bournemouth University	http://www.bournemouth.ac.uk	50.723847	-1.866312				1
Bristol City Council	https://www.bristol.gov.uk	51.452655	-2.60201				1
Bristol Robotics Laboratory	http://brl.ac.uk/	51.499838	-2.547317				1
British Antarctic Survey	https://www.bas.ac.uk/	52.21273	0.080218				1
British Broadcasting Corporation - BBC		51.518912	-0.143059				1
British Library The		51.529741	-0.127317				1
British Red Cross	http://www.redcross.org.uk/	51.519122	-0.088581				1
British Science Association	http://www.britishscienceassociation.org/	51.497362	-0.179093				1
British Standards Institution BSI		51.492131	-0.275078				1
British Telecommunications Plc		51.515682	-0.097837				1
British Trust for Ornithology		52.406681	0.752223				1
Brunel University	http://www.brunel.ac.uk/	51.532905	-0.472103				1
Building Research Establishment Ltd BRE		51.699677	-0.374431				1
CENSIS	http://censis.org.uk/	55.872106	-4.289039				1
CERAM Research		53.003415	-2.199513				1
CIP Technologies		52.058954	1.279001				1
CPNI	http://www.cpni-inc.com/	51.481026	-0.135804				1
Cairn Research Ltd		51.311388	0.918593				1
Cambridge City Council		52.202223	0.124409				1
Cambridge Crystallographic Data Centre	https://ccdc.cam.ac.uk	52.197677	0.126644				1
Cambridge Display Technology Limited		52.316654	-0.158984				1
Cambridge Microelectronics Ltd		52.209629	0.091926				1
Cambridgeshire County Council	http://www.cambridgeshire.gov.uk	52.21282	0.113511				1
Campden BRI	https://www.campdenbri.co.uk	52.055131	-1.754067				1
Canal & River Trust	https://canalrivertrust.org.uk/	52.034507	-0.773813				1
Canterbury Christ Church University	http://www.canterbury.ac.uk/	51.276337	1.084818				1
Canterbury Christ Church University	http://www.canterbury.ac.uk/	51.279643	1.089364				1
Carbon Trust	http://carbontrust.com	51.50698	-0.106783				1
Cavendish Nuclear	https://www.cavendishnuclear.com/	51.545173	-2.571064				1
Cenex		52.758443	-1.248217				1
Centre for Env Fisheries Aqua Sci CEFAS		52.458265	1.739703				1
Centre for Process Innovation Limited		54.576123	-1.101591				1
Chelsea Technologies Group		51.397467	-0.379617				1
Christie Hospital NHS Trust		53.429526	-2.230047				1
Chromacity Ltd.		55.910034	-3.319294				1
Cisco International Limited		51.475248	-3.175956				1
Cisco Systems UK		51.44746	-0.446971				1
City University London	http://www.city.ac.uk/	51.527195	-0.100773				1
City of Edinburgh Council		55.95175	-3.183932				1
City of York Council	http://www.york.gov.uk/	53.959675	-1.085535				1
Cockcroft Institute		53.343404	-2.641206				1
Codeplay Software Ltd		55.956198	-3.189609				1
Cognizant Technology Solutions		51.509632	-0.132496				1
Coherent Scotland Ltd		55.902522	-4.311993				1
Compound Semiconductor Centre	http://www.compoundsemiconductorcentre.com/	51.53093	-3.087979				1
Compound Semiconductor Tech Global Ltd		55.779066	-4.093633				1
Connected Digital Economy Catapult	http://cde.catapult.org.uk	51.527496	-0.133597				1
Corin Group PLC		51.701291	-1.961172				1
Costain Ltd		51.511445	-0.745178				1
Coventry University	http://www.coventry.ac.uk/	52.408356	-1.505094				1
Covesion Ltd		50.982618	-1.462994				1
Crafts Council	https://www.craftscouncil.org.uk/	51.532098	-0.108544				1
Croda		53.3528	-2.769918				1
Cummins Turbo Technologies	https://www.cummins.com/components/turbochargers	53.647684	-1.771474				1
DEMOS	https://www.demos.co.uk	51.503666	-0.081111				1
DairyCo		51.71073	-1.987318				1
Dassault Systemes Simulia Ltd.		52.385063	-1.559768				1
Defence Science & Tech Lab DSTL		51.133725	-1.702412				1
Delcam International plc		52.463221	-1.845078				1
Department for Communities and Local Gov		51.49588	-0.129826				1
Department for Transport		51.49451	-0.129821				1
Department of Energy and Climate Change		51.506005	-0.126181				1
Depuy Synthes	http://www.depuysynthes.com/	53.770001	-1.569394				1
Deregallera Ltd		51.589265	-3.227624				1
Digital Catapult	https://digicatapult.org.uk/	51.528581	-0.12687				1
Doosan Babcock Power Systems		55.870051	-4.407618				1
Dwr Cymru Welsh Water	http://www.dwrcymru.com/	51.65239	-3.297695				1
Dynex Semiconductor Ltd		53.205965	-0.611189				1
E ON Central Networks plc		51.494054	-0.142387				1
E.On UK Plc		52.388364	-1.585682				1
EADS Airbus		51.510986	-0.119408				1
EADS Astrium		50.829875	-1.053156				1
EBLEX		52.339932	-1.527117				1
ECMWF	http://www.ecmwf.int	51.41886	-0.951483				1
EDF Energy Plc		51.52233	-0.137044				1
EMBL - European Bioinformatics Institute		52.078958	0.186853				1
EPSRC		51.566922	-1.785518				1
ESRC		51.566728	-1.784755				1
EURATOM/CCFE		51.65776	-1.228684				1
Earlham Institute	http://www.earlham.ac.uk	52.621871	1.222429				1
Edge Hill University	https://www.edgehill.ac.uk	53.558245	-2.869519				1
Edinburgh International Science Festival		55.973864	-3.164844				1
Edinburgh Napier University	http://www.napier.ac.uk	55.917998	-3.239866				1
Eight19 Ltd		52.209796	0.091646				1
Element Six Ltd (UK)		51.403715	-0.70154				1
English Heritage		51.510621	-0.090669				1
Environment Agency	http://environment-agency.gov.uk/	51.538702	-2.574038				1
Epigem Ltd		54.591174	-1.090535				1
Essex County Council	http://www.essex.gov.uk/Pages/Default.aspx	51.742492	0.500602				1
European Marine Energy Centre		58.963531	-3.301297				1
European Thermodynamics Ltd		52.544984	-1.008906				1
Experian	https://www.experian.com/	52.941136	-1.161421				1
Facebook UK		51.513758	-0.125976				1
Falmouth University	http://www.falmouth.ac.uk/	50.271548	-4.906259				1
Fianium Ltd		50.856438	-1.327885				1
Foreign and Commonwealth Office		51.502731	-0.127793				1
Forensic Science Service Ltd		52.4679	-1.720434				1
Foster and Partners	http://www.fosterandpartners.com	51.479629	-0.169863				1
Fraunhofer UK Research Ltd		55.862701	-4.24789				1
Fujitsu	http://www.fujitsu.com	51.517707	-0.155221				1
Future Cities Catapult	https://futurecities.catapult.org.uk/	51.500087	-0.08431				1
GE (General Electric Company) UK		51.490672	-0.219224				1
GE Aviation	http://www.geaviation.com	50.863028	-1.332408				1
GE Healthcare	http://www.gehealthcare.com	51.667915	-0.563974				1
GE Healthcare Limited		51.523227	-3.250891				1
GKN Aerospace	https://www.gknaerospace.com/	50.742756	-1.272949				1
Garrad Hassan & Partners Ltd		51.449905	-2.572622				1
Glasgow Caledonian University	http://www.gcu.ac.uk/	55.86596	-4.249084				1
Glasgow School of Art	http://www.gsa.ac.uk	55.866054	-4.263744				1
Glass Futures Ltd		53.474089	-1.473781				1
Glyndwr University		53.054075	-3.003309				1
Goldsmiths College		51.474144	-0.035401				1
Great Ormond Street Hospital		51.522064	-0.121902				1
Greater London Authority	https://www.london.gov.uk/	51.503979	-0.076953				1
Greater Manchester Police (The)		53.457322	-2.262774				1
Guy's & St Thomas' NHS Foundation Trust		51.503355	-0.087179				1
HM Revenue & Customs	http://www.hmrc.gov.uk	51.501688	-0.127162				1
HM Treasury	https://www.gov.uk/government/organisations/hm-treasury	51.501793	-0.129251				1
HP Research Laboratories		51.50135	-2.553004				1
Halcrow Group Ltd		51.494253	-0.21614				1
Hampshire County Council		51.062549	-1.319369				1
Haydale	https://www.haydale.com/	50.894775	-1.39342				1
Health and Safety Executive		51.507444	-0.095429				1
Health and Safety Laboratory		53.230808	-1.917448				1
Henry Royce Institute	http://www.royce.ac.uk/	53.465994	-2.234734				1
Her Majesty's Government Communications		52.103201	-0.809653				1
Heriot-Watt University	http://www.hw.ac.uk/	55.910034	-3.319294				1
Hewlett Packard plc		51.414224	-0.782647				1
High Speed Two HS2 Ltd		51.497875	-0.133373				1
High Value Manufacturing (HVM) Catapult		52.379507	-1.560201				1
Highways Agency		53.480443	-2.22646				1
Historic Royal Palaces	http://www.hrp.org.uk	51.405604	-0.338854				1
Hitachi Cambridge Laboratory		52.209796	0.091646				1
Hitachi Europe Ltd		51.543649	-0.701564				1
Home Office Sci Dev't Branch		51.108862	-0.319236				1
Home Office Science		51.778321	-0.28518				1
Horiba Mira Ltd		52.554062	-1.463689				1
House of Commons		51.4993	-0.124563				1
Huawei Technologies (UK) Co. Ltd		51.24615	-1.097213				1
IBM United Kingdom Limited		50.844683	-1.069617				1
IQE Silicon Compounds Ltd		51.53093	-3.087979				1
IXICO Ltd		51.519786	-0.098993				1
Imagination Technologies Ltd UK		51.708008	-0.440416				1
Imperial College Healthcare NHS Trust	https://imperial.nhs.uk	51.516969	-0.173569				1
Improvement Service	https://www.improvementservice.org.uk	55.936602	-3.448672				1
Institution of Civil Engineers	https://www.ice.org.uk	51.500973	-0.129043				1
Intel Corperation (UK) Ltd		51.543398	-1.771844				1
Iqe (Europe) Ltd		51.530505	-3.093014				1
JBA Consulting	https://www.jbaconsulting.com/	53.952268	-2.088962				1
JBA Trust		53.952268	-2.088962				1
Jacobs Engineering UK Ltd.		51.439206	-0.880737				1
Jaguar Cars Ltd		52.383737	-1.491403				1
Jaguar and Land Rover		52.195165	-1.485423				1
Joint Nature Conservation Committee		52.574256	-0.238968				1
KUKA Robotics UK Limited		52.549651	-2.028778				1
Kelvin Nanotechnology Ltd		55.872645	-4.285701				1
Knowle West Media Centre	http://kwmc.org.uk	51.425781	-2.592528				1
Knowledge Transfer Network	http://www.ktn-uk.co.uk/	51.062245	-0.324213				1
Knowledge Transfer Network	http://www.ktn-uk.co.uk/	51.900976	-2.081245				1
Kromek	http://www.kromek.com	54.67031	-1.45137				1
Kromek Group PLC		54.67031	-1.45137				1
Laing O'Rourke plc		51.455436	0.253604				1
Lancashire County Council		53.75425	-2.708372				1
Lancaster University	http://www.lancaster.ac.uk/	54.009191	-2.785332				1
Landscape Institute		51.523883	-0.116049				1
Leeds Beckett University	http://www.leedsbeckett.ac.uk/	53.804004	-1.548573				1
Leica Microsystems Ltd		52.057883	-0.769358				1
Leonardo	https://www.leonardocompany-us.com/lpr	51.501053	-0.128445				1
Liverpool Hope University	http://www.hope.ac.uk	53.391177	-2.894829				1
Liverpool John Moores University	http://www.ljmu.ac.uk/	53.403685	-2.973176				1
Lloyd's Register EMEA		50.936776	-1.405713				1
London Borough of Camden	https://www.camden.gov.uk	51.52925	-0.124154				1
London Borough of Tower Hamlets		51.510027	-0.006144				1
London Underground Ltd		51.49961	-0.133879				1
Lonza Biologics		51.518988	-0.629623				1
Loop Technology Limited		50.717534	-2.444983				1
Loughborough University	http://www.lboro.ac.uk/	52.758443	-1.248217				1
M Squared Lasers Ltd		55.902522	-4.311993				1
MBDA UK Ltd		51.895445	-0.209436				1
MIRA Ltd		52.554062	-1.463689				1
MRC - Regional Centre London		51.526286	-0.136421				1
MSD Animal Health	https://www.msd-animal-health.ie	52.020722	-0.703835				1
MWH UK Ltd		51.646301	-0.727099				1
Malvern Instruments Ltd		52.128592	-2.303713				1
Manchester City Council	http://www.manchester.gov.uk	53.487362	-2.227212				1
Manufacturing Technology Centre	http://www.the-mtc.org/	52.951902	-1.18381				1
Marks and Spencer	https://jobs.marksandspencer.com/	51.518626	-0.174795				1
Maxeler Technologies	http://www.maxeler.com	51.493263	-0.232125				1
Merck Chemicals Ltd UK		52.92698	-1.199665				1
Merck Miilipore (UK)		51.453525	-0.444646				1
Met Office	http://www.metoffice.gov.uk	50.727388	-3.47531				1
Microsoft	http://www.microsoft.com	51.461879	-0.925429				1
Microsoft Research Ltd		52.194875	0.135291				1
Middlesex University	http://www.mdx.ac.uk/	51.590471	-0.229573				1
Milton Keynes Council	http://www.milton-keynes.gov.uk/	52.043264	-0.760836				1
Ministry of Defence MOD		51.504035	-0.124848				1
Ministry of Justice		51.497535	-0.136579				1
Mitsui Babcock Energy Ltd		55.870051	-4.407618				1
Mologic Ltd		52.220022	-0.483124				1
Monitor Coatings Limited		55.019342	-1.490605				1
Morgan Advanced Materials		51.483858	-0.608673				1
Motorola	http://www.motorola.com/	51.245198	-1.100845				1
Museum of Science and Industry MOSI		53.477523	-2.256091				1
Museums Association		51.52382	-0.106538				1
N8 Research Partnership		53.465994	-2.234734				1
NEC Telecom MODUS Ltd		51.30495	-0.337744				1
NESTA	http://www.nesta.org.uk/	51.516588	-0.108654				1
NHS Scotland		55.864566	-4.254295				1
NHS Tayside		56.461688	-2.991412				1
NIHR MindTech HTC		52.943374	-1.185252				1
NSG Holding (Europe) Limited		53.573527	-2.814683				1
NXP Semiconductors UK Limited		53.376629	-2.142264				1
National Centre for Atmospheric Science		53.806504	-1.55435				1
National Composites Centre		51.49824	-2.476025				1
National Grid PLC		51.507526	-0.126177				1
National Instruments Corp (UK) Ltd		51.406384	-1.30686				1
National Microelectronics Institute		55.889018	-3.529648				1
National Nuclear Laboratory Ltd		53.425975	-2.525051				1
National Oceanography Centre	http://noc.ac.uk/	50.892674	-1.394587				1
National Physical Laboratory NPL		51.425296	-0.344078				1
Natural England		53.386096	-1.466973				1
Natural Environment Research Council	http://www.nerc.ac.uk/	51.566728	-1.784755				1
Nesta	http://www.nesta.org.uk/	51.516588	-0.108654				1
Network Rail Ltd		51.534656	-0.121872				1
Newcastle City Council		54.96746	-1.615383				1
Nikon UK Ltd		51.427797	-0.306333				1
Norfolk County Council	https://www.norfolk.gov.uk/	52.615176	1.307646				1
Norfolk and Norwich University Hospital		52.617202	1.220593				1
North East Process Industry ClusterNEPIC		54.576123	-1.101591				1
Northern Gas Networks	http://www.northerngasnetworks.co.uk	53.793616	-1.428535				1
Northern Powergrid	http://www.northernpowergrid.com/	55.025798	-1.499777				1
Northumberland County Council		55.153608	-1.684509				1
Northumbria University	http://www.northumbria.ac.uk/	54.975737	-1.607738				1
Northumbrian Water Ltd		54.804507	-1.582037				1
Nottingham City Council	http://www.nottinghamcity.gov.uk/	52.948107	-1.144557				1
Nottingham Scientific Ltd		52.934582	-1.163909				1
Nottingham Trent University	http://www.ntu.ac.uk/	52.956118	-1.151841				1
Nottingham Uni Hospitals NHS Trust		52.990218	-1.157381				1
Novalia	http://www.novalia.co.uk	52.23179	0.143751				1
Numerical Algorithms Group Ltd		51.793143	-1.274371				1
O2 Telefonica Europe plc		51.509311	-0.58888				1
OCF Plc		53.472243	-1.473036				1
Oclaro Technology UK		52.15465	-1.049022				1
Ofcom	http://www.ofcom.org.uk	51.507804	-0.095077				1
Office for National Statistics		51.566739	-3.027708				1
OpTIC Glyndwr Ltd		53.255931	-3.475585				1
Open Data Institute	http://theodi.org	51.52233	-0.083444				1
Open University		52.024257	-0.711252				1
Optocap Ltd		55.879203	-3.533656				1
Ordnance Survey	https://www.ordnancesurvey.co.uk	50.938115	-1.470424				1
Owlstone Limited		52.232455	0.147814				1
Oxfam GB		51.728547	-1.205303				1
Oxford City Council	https://www.oxford.gov.uk	51.750231	-1.267367				1
Oxford Instruments plc		51.695367	-1.353327				1
Oxford Lasers Ltd		51.619668	-1.251718				1
Oxford Nanopore Technologies	http://www.nanoporetech.com	51.716502	-1.218059				1
Oxford Nanosystems Ltd	http://www.oxfordnanosystems.com	51.576039	-1.312797				1
Peter Brett Associates		51.464439	-0.976861				1
Philips Electronics U K Ltd		51.246759	-0.586944				1
Pilkington Group Limited		53.450723	-2.741738				1
Pilkington Technology Management Ltd		53.573527	-2.814683				1
Plastic Logic Ltd		52.232244	0.142671				1
Plessey Semiconductors Ltd	http://www.plesseysemi.com/	50.443512	-4.110213				1
Police Scotland		55.923128	-3.397646				1
PowerPhotonic Ltd		56.040149	-3.364372				1
Practical Action	https://practicalaction.org/	52.330578	-1.359925				1
PragmatIC Printing Ltd		52.233768	0.140233				1
Premier Foods Group Ltd		51.47744	-0.618016				1
Printed Electronics Limited		52.234599	0.153281				1
Process Systems Enterprises Ltd		51.495604	-0.226359				1
QinetiQ Ltd		51.276055	-0.761542				1
Qinetiq Ltd		52.102095	-2.315956				1
Qioptiq Ltd		53.263929	-3.513511				1
Queen Elizabeth University Hospital		55.861783	-4.341461				1
Queen Margaret University Edinburgh		55.931281	-3.073057				1
Queen Mary, University of London	http://www.qmul.ac.uk/	51.524375	-0.040418				1
RSA (Royal Society for Arts)		51.509495	-0.122645				1
RSPB		52.115902	-0.265785				1
Rail Safety and Standards Board (RSSB)		51.532454	-0.105502				1
Rapiscan Systems Ltd		51.195843	-0.162781				1
Reliance Precision Limited		53.622416	-1.718935				1
Renishaw Plc		51.6349	-2.38062				1
Research Complex at Harwell		51.572576	-1.315937				1
Ricardo UK Limited		50.842107	-0.290963				1
Ricardo UK PLC		50.842107	-0.290963				1
Rohde & Schwarz UK Limited		51.298249	-0.828948				1
Roke Manor Research Ltd		50.999348	-1.519761				1
Romax Technology	https://romaxtech.com/	52.951902	-1.18381				1
Royal Academy of Engineering	http://www.raeng.org.uk/enterprise	51.505674	-0.132919				1
Royal Bank of Scotland Plc		55.943218	-3.232954				1
Royal Berkshire NHS Foundation Trust		51.450969	-0.958982				1
Royal Botanic Gardens Kew		51.485272	-0.291198				1
Royal College of Art	http://www.rca.ac.uk/	51.501314	-0.17891				1
Royal Conservatoire of Scotland	https://www.rcs.ac.uk/	55.866164	-4.257528				1
Royal Free London NHS Foundation Trust		51.553224	-0.165324				1
Royal Holloway, University of London	http://www.rhul.ac.uk/	51.424894	-0.564701				1
Royal Inst of British Architects RIBA		51.521269	-0.144886				1
Royal Institution of Chartered Surveyors	http://www.rics.org	51.500899	-0.128097				1
Royal National Institute of Blind People		51.527832	-0.125334				1
Royal National Lifeboat Institution		50.717364	-1.987989				1
Royal Society of Chemistry		51.509018	-0.1391				1
Rutherford Appleton Laboratory		51.576039	-1.312797				1
SPI Lasers UK Ltd		50.926718	-1.314551				1
SRUC	https://www.sruc.ac.uk/	55.921623	-3.176228				1
STFC	http://www.stfc.ac.uk/	51.566838	-1.785952				1
STFC - Laboratories		51.576039	-1.312797				1
Samsung Electronics Research Institute		51.432043	-0.510428				1
Satellite Applications Catapult	https://sa.catapult.org.uk	51.577627	-1.308653				1
Schlumberger Cambridge Research Ltd		52.211613	0.096909				1
Science Made Simple	http://www.sciencemadesimple.co.uk/	51.484591	-3.169657				1
Science Museum Group	http://www.sciencemuseum.org.uk	51.497116	-0.176276				1
Scott Wilson		52.907868	-1.248801				1
Scottish Enterprise	http://www.scottish-enterprise.com/	55.857058	-4.264486				1
Scottish Environment Protection Agency		56.129605	-3.960663				1
Scottish Natural Heritage		56.445811	-3.484706				1
Scottish Water	https://www.scottishwater.co.uk/	56.049003	-3.421751				1
Scottish and Southern Energy SSE plc		57.488612	-4.219894				1
SeeByte Ltd		55.955346	-3.22353				1
Selex-Galileo		51.591442	0.493479				1
Sellafield Ltd		54.419204	-3.500704				1
Shadow Robot Company Ltd		51.538985	-0.106987				1
Sharp Laboratories of Europe Ltd		51.716176	-1.220497				1
Sheffield Hallam University	http://www.shu.ac.uk/	53.379194	-1.465255				1
Siemens Public Limited Company		53.426974	-2.251224				1
Silistix Ltd		53.47203	-2.238394				1
Simpleware Ltd		50.725781	-3.529159				1
Simulation Solutions	http://simulation-solutions.com/index.html	53.408951	-2.20465				1
Skanska UK Ltd		51.625291	-0.507489				1
Smith Institute		51.239884	-0.611913				1
South East Physics Network		50.93447	-1.398014				1
Southampton City Council		50.907683	-1.406979				1
Staffordshire University	http://www.staffs.ac.uk/	53.009635	-2.179815				1
Sun Microsystems	http://www.sun.com	55.985515	-3.580003				1
Sustrans		51.451819	-2.599784				1
Swansea University	http://www.swan.ac.uk/	51.609525	-3.980783				1
TATA Motors Engineering Technical Centre		52.379507	-1.560201				1
TMD Technologies Ltd		51.507179	-0.434966				1
Tata Steel UK		51.49273	-0.125963				1
Tate	http://www.tate.org.uk	51.491121	-0.127679				1
Teer Coatings Ltd		52.27974	-2.162054				1
Teraview Ltd		52.234599	0.153281				1
Tesco plc		51.705278	-0.02632				1
Thackray Museum		53.808184	-1.518673				1
Thales Group	http://www.thalesgroup.com	51.372949	-0.478526				1
Thales UK Ltd		51.133723	-0.173352				1
Thames Water Utilities Limited		51.431602	-0.969014				1
Thames Water Utilities Limited		51.460493	-0.968851				1
The Alan Turing Institute		51.529741	-0.127317				1
The Bank of England		51.514169	-0.088532				1
The Cabinet Office	https://www.thecabinetoffice.co.uk/	51.503668	-0.12684				1
The Coal Authority		53.126344	-1.181631				1
The Data Lab	http://thedatalab.com	55.946994	-3.186722				1
The Design Council		51.531289	-0.106891				1
The Foundry Visionmongers Ltd		51.511997	-0.136857				1
The Home Office		51.49588	-0.129826				1
The Mathworks Ltd		52.22888	0.151792				1
The National Archives		51.481122	-0.279514				1
The National Gallery	http://www.nationalgallery.org.uk	51.508869	-0.128907				1
The National Library of Wales		52.414476	-4.068488				1
The Robert Gordon University		57.148372	-2.10116				1
The Weir Group plc		55.860469	-4.259858				1
Thomas Swan and Co Ltd		54.853262	-1.815135				1
Toshiba Research Europe Ltd		52.234675	0.145729				1
Transport Research Laboratory Ltd		51.383081	-0.784005				1
Transport Scotland		55.867633	-4.25492				1
Transport Systems Catapult	https://ts.catapult.org.uk/home	51.900976	-2.081245				1
Transport for Greater Manchester		53.478371	-2.232923				1
Transport for London	http://tfl.gov.uk	51.497826	-0.135097				1
Transport for West Midlands		52.487201	-1.899545				1
Tribus-D Ltd		52.218329	0.143144				1
Turbopowersystems		54.941609	-1.622123				1
Tyne and Wear Archives and Museums		54.975023	-1.609415				1
UK Aecom		51.751286	-0.333726				1
UK Government		51.524565	-0.112042				1
UK Space Agency	https://www.gov.uk/government/organisations/uk-space-agency	51.566838	-1.785952				1
UK Water Industry Research Ltd		51.500973	-0.129043				1
UK-CPI		54.576123	-1.101591				1
Ulster University	http://www.ulster.ac.uk	54.686146	-5.882306				1
Unilever UK Central Resources Ltd		53.346011	-2.998284				1
United Utilities Water Ltd		53.404538	-2.669148				1
United Utilities Water PLC		53.404538	-2.669148				1
University Hospital Coventry NHS Trust		52.421211	-1.438403				1
University Hospitals Bristol NHS Foundation Trust		51.458439	-2.596411				1
University Hospitals Bristol NHS Foundation Trust		51.459478	-2.593019				1
University of Bath	http://www.bath.ac.uk/	51.37973	-2.328083				1
University of Bedfordshire	http://www.beds.ac.uk	51.877949	-0.41082				1
University of Bolton	http://www.bolton.ac.uk/	53.573511	-2.436238				1
University of Bradford	http://www.brad.ac.uk/	53.791203	-1.76517				1
University of Essex	http://www.essex.ac.uk/	51.873971	0.945343				1
University of Kent	https://www.kent.ac.uk/	51.297927	1.070696				1
University of Lincoln	http://www.lincoln.ac.uk/home/	53.228171	-0.548055				1
University of Northampton	http://www.northampton.ac.uk/	52.272695	-0.883724				1
University of Salford	http://www.salford.ac.uk	53.483487	-2.270651				1
University of Southampton	http://www.southampton.ac.uk/	50.93447	-1.398014				1
University of Strathclyde	http://www.strath.ac.uk/	55.862292	-4.244616				1
University of Surrey	http://www.surrey.ac.uk	51.241843	-0.592574				1
University of Ulster		55.151273	-6.67609				1
University of Warwick	https://warwick.ac.uk/	52.379507	-1.560201				1
University of the West of England	http://www.uwe.ac.uk/	51.499838	-2.547317				1
VCE Mobile & Personal Comm Ltd		51.281422	-1.058697				1
Veolia Environmental Services	http://www.veolia.com/anz/	51.531162	-0.120233				1
Victoria and Albert Museum	http://www.vam.ac.uk/	51.496849	-0.172155				1
Vodafone	http://vodafone.com	51.415867	-1.319756				1
W R C Plc		51.5459	-1.832066				1
WRAP	http://www.wrap.org.uk/	52.061701	-1.340379				1
Watershed Media Centre		51.451832	-2.598098				1
We Predict Ltd		51.619982	-3.932479				1
Wessex Water Services Ltd		51.364831	-2.319639				1
Western Power Distribution	http://www.westernpower.co.uk/	51.448781	-2.566494				1
Willis Limited		51.512775	-0.081531				1
Wiltshire Council	https://www.wiltshire.gov.uk	51.461039	-2.114915				1
York Archaeological Trust		53.961515	-1.077137				1
York Museums Trust		53.962026	-1.089497				1
York St John University	https://www.yorksj.ac.uk/	53.965691	-1.081047				1
Yorkshire Water	https://www.yorkshirewater.com/	53.77979	-1.507344				1
Zeeko Ltd		52.729204	-1.368293				1
Zenotech	https://zenotech.com/	51.636927	-2.68203				1
e2v technologies plc		51.731755	0.456242				1
mVCE		51.262193	-1.089206				1
